file_name,class
2023_10_26_21_02_16.921764 n.png,0
2023_10_26_21_02_16.973880 n.png,0
2023_10_26_21_02_17.020707 n.png,0
2023_10_26_21_02_17.074431 n.png,0
2023_10_26_21_02_17.129482 n.png,0
2023_10_26_21_02_17.172987 n.png,0
2023_10_26_21_02_17.221300 n.png,0
2023_10_26_21_02_17.268955 n.png,0
2023_10_26_21_02_17.319306 n.png,0
2023_10_26_21_02_17.370600 n.png,0
2023_10_26_21_02_17.420553 n.png,0
2023_10_26_21_02_17.468517 n.png,0
2023_10_26_21_02_17.519775 n.png,0
2023_10_26_21_02_17.571860 n.png,0
2023_10_26_21_02_17.621929 space.png,1
2023_10_26_21_02_17.672387 space.png,1
2023_10_26_21_02_17.721476 n.png,0
2023_10_26_21_02_17.771538 n.png,0
2023_10_26_21_02_17.819691 n.png,0
2023_10_26_21_02_17.870269 n.png,0
2023_10_26_21_02_17.920777 n.png,0
2023_10_26_21_02_17.968819 n.png,0
2023_10_26_21_02_18.019249 n.png,0
2023_10_26_21_02_18.072160 n.png,0
2023_10_26_21_02_18.119871 n.png,0
2023_10_26_21_02_18.169568 n.png,0
2023_10_26_21_02_18.220760 n.png,0
2023_10_26_21_02_18.269526 n.png,0
2023_10_26_21_02_18.319073 n.png,0
2023_10_26_21_02_18.368662 n.png,0
2023_10_26_21_02_18.418654 n.png,0
2023_10_26_21_02_18.469726 n.png,0
2023_10_26_21_02_18.519869 n.png,0
2023_10_26_21_02_18.569435 n.png,0
2023_10_26_21_02_18.619698 n.png,0
2023_10_26_21_02_18.671703 n.png,0
2023_10_26_21_02_18.721071 n.png,0
2023_10_26_21_02_18.769051 n.png,0
2023_10_26_21_02_18.819495 n.png,0
2023_10_26_21_02_18.870836 space.png,1
2023_10_26_21_02_18.920375 space.png,1
2023_10_26_21_02_18.969144 space.png,1
2023_10_26_21_02_19.019616 n.png,0
2023_10_26_21_02_19.069272 n.png,0
2023_10_26_21_02_19.119929 n.png,0
2023_10_26_21_02_19.171411 n.png,0
2023_10_26_21_02_19.222035 n.png,0
2023_10_26_21_02_19.269397 n.png,0
2023_10_26_21_02_19.321321 n.png,0
2023_10_26_21_02_19.371445 n.png,0
2023_10_26_21_02_19.419026 n.png,0
2023_10_26_21_02_19.469684 n.png,0
2023_10_26_21_02_19.519644 n.png,0
2023_10_26_21_02_19.571034 n.png,0
2023_10_26_21_02_19.620846 n.png,0
2023_10_26_21_02_19.672373 n.png,0
2023_10_26_21_02_19.717762 n.png,0
2023_10_26_21_02_19.769383 n.png,0
2023_10_26_21_02_19.824407 n.png,0
2023_10_26_21_02_19.878553 n.png,0
2023_10_26_21_02_19.926463 space.png,1
2023_10_26_21_02_19.970665 space.png,1
2023_10_26_21_02_20.020731 n.png,0
2023_10_26_21_02_20.070333 n.png,0
2023_10_26_21_02_20.119222 n.png,0
2023_10_26_21_02_20.170036 n.png,0
2023_10_26_21_02_20.219883 n.png,0
2023_10_26_21_02_20.273838 n.png,0
2023_10_26_21_02_20.323426 n.png,0
2023_10_26_21_02_20.371993 n.png,0
2023_10_26_21_02_20.426457 n.png,0
2023_10_26_21_02_20.471090 space.png,1
2023_10_26_21_02_20.521124 space.png,1
2023_10_26_21_02_20.569383 n.png,0
2023_10_26_21_02_20.619133 n.png,0
2023_10_26_21_02_20.670083 n.png,0
2023_10_26_21_02_20.719926 n.png,0
2023_10_26_21_02_20.769979 n.png,0
2023_10_26_21_02_20.826408 n.png,0
2023_10_26_21_02_20.871098 n.png,0
2023_10_26_21_02_20.920307 n.png,0
2023_10_26_21_02_20.969544 n.png,0
2023_10_26_21_02_21.020361 n.png,0
2023_10_26_21_02_21.069294 n.png,0
2023_10_26_21_02_21.118805 n.png,0
2023_10_26_21_02_21.170871 n.png,0
2023_10_26_21_02_21.222455 n.png,0
2023_10_26_21_02_21.272045 n.png,0
2023_10_26_21_02_21.323146 n.png,0
2023_10_26_21_02_21.369291 n.png,0
2023_10_26_21_02_21.421326 n.png,0
2023_10_26_21_02_21.469453 n.png,0
2023_10_26_21_02_21.521513 n.png,0
2023_10_26_21_02_21.571269 n.png,0
2023_10_26_21_02_21.619556 n.png,0
2023_10_26_21_02_21.670057 n.png,0
2023_10_26_21_02_21.721468 n.png,0
2023_10_26_21_02_21.772618 n.png,0
2023_10_26_21_02_21.821689 space.png,1
2023_10_26_21_02_21.877256 space.png,1
2023_10_26_21_02_21.923282 n.png,0
2023_10_26_21_02_21.971903 n.png,0
2023_10_26_21_02_22.021925 n.png,0
2023_10_26_21_02_22.070119 n.png,0
2023_10_26_21_02_22.119680 n.png,0
2023_10_26_21_02_22.170419 n.png,0
2023_10_26_21_02_22.220417 n.png,0
2023_10_26_21_02_22.271871 n.png,0
2023_10_26_21_02_22.320446 n.png,0
2023_10_26_21_02_22.370176 n.png,0
2023_10_26_21_02_22.424066 n.png,0
2023_10_26_21_02_22.469688 n.png,0
2023_10_26_21_02_22.523659 space.png,1
2023_10_26_21_02_22.574832 space.png,1
2023_10_26_21_02_22.631803 space.png,1
2023_10_26_21_02_22.689034 space.png,1
2023_10_26_21_02_22.740088 n.png,0
2023_10_26_21_02_22.787646 n.png,0
2023_10_26_21_02_22.838943 n.png,0
2023_10_26_21_02_22.886769 n.png,0
2023_10_26_21_02_22.939165 n.png,0
2023_10_26_21_02_22.988411 n.png,0
2023_10_26_21_02_23.037589 n.png,0
2023_10_26_21_02_23.087846 n.png,0
2023_10_26_21_02_23.136228 n.png,0
2023_10_26_21_02_23.187358 n.png,0
2023_10_26_21_02_23.235442 space.png,1
2023_10_26_21_02_23.286558 space.png,1
2023_10_26_21_02_23.335899 n.png,0
2023_10_26_21_02_23.388453 n.png,0
2023_10_26_21_02_23.438197 n.png,0
2023_10_26_21_02_23.486722 n.png,0
2023_10_26_21_02_23.536974 n.png,0
2023_10_26_21_02_23.585674 n.png,0
2023_10_26_21_02_23.639113 n.png,0
2023_10_26_21_02_23.686740 n.png,0
2023_10_26_21_02_23.737955 n.png,0
2023_10_26_21_02_23.789708 n.png,0
2023_10_26_21_02_23.835030 n.png,0
2023_10_26_21_02_23.886757 n.png,0
2023_10_26_21_02_23.937263 n.png,0
2023_10_26_21_02_23.990282 n.png,0
2023_10_26_21_02_24.037012 n.png,0
2023_10_26_21_02_24.086151 n.png,0
2023_10_26_21_02_24.137217 space.png,1
2023_10_26_21_02_24.187141 space.png,1
2023_10_26_21_02_24.238677 space.png,1
2023_10_26_21_02_24.285814 space.png,1
2023_10_26_21_02_24.337890 n.png,0
2023_10_26_21_02_24.387540 n.png,0
2023_10_26_21_02_24.438342 n.png,0
2023_10_26_21_02_24.486783 n.png,0
2023_10_26_21_02_24.536487 n.png,0
2023_10_26_21_02_24.592549 n.png,0
2023_10_26_21_02_24.641076 n.png,0
2023_10_26_21_02_24.689973 n.png,0
2023_10_26_21_02_24.735899 n.png,0
2023_10_26_21_02_24.786881 n.png,0
2023_10_26_21_02_24.839368 n.png,0
2023_10_26_21_02_24.886703 n.png,0
2023_10_26_21_02_24.936906 n.png,0
2023_10_26_21_02_24.986586 n.png,0
2023_10_26_21_02_25.040386 n.png,0
2023_10_26_21_02_25.087032 n.png,0
2023_10_26_21_02_25.136992 n.png,0
2023_10_26_21_02_25.186245 n.png,0
2023_10_26_21_02_25.240291 n.png,0
2023_10_26_21_02_25.287429 n.png,0
2023_10_26_21_02_25.347869 n.png,0
2023_10_26_21_02_25.391982 n.png,0
2023_10_26_21_02_25.437808 n.png,0
2023_10_26_21_02_25.488427 n.png,0
2023_10_26_21_02_25.537850 space.png,1
2023_10_26_21_02_25.588326 space.png,1
2023_10_26_21_02_25.636351 n.png,0
2023_10_26_21_02_25.686803 n.png,0
2023_10_26_21_02_25.736655 n.png,0
2023_10_26_21_02_25.786801 n.png,0
2023_10_26_21_02_25.839368 n.png,0
2023_10_26_21_02_25.889880 n.png,0
2023_10_26_21_02_25.937781 n.png,0
2023_10_26_21_02_25.987804 n.png,0
2023_10_26_21_02_26.037021 n.png,0
2023_10_26_21_02_26.087882 n.png,0
2023_10_26_21_02_26.139285 n.png,0
2023_10_26_21_02_26.187157 n.png,0
2023_10_26_21_02_26.238690 n.png,0
2023_10_26_21_02_26.292138 n.png,0
2023_10_26_21_02_26.340604 space.png,1
2023_10_26_21_02_26.388977 space.png,1
2023_10_26_21_02_26.436293 space.png,1
2023_10_26_21_02_26.487354 n.png,0
2023_10_26_21_02_26.536610 n.png,0
2023_10_26_21_02_26.587568 n.png,0
2023_10_26_21_02_26.637344 n.png,0
2023_10_26_21_02_26.686977 n.png,0
2023_10_26_21_02_26.739924 n.png,0
2023_10_26_21_02_26.787860 n.png,0
2023_10_26_21_02_26.836414 n.png,0
2023_10_26_21_02_26.887832 n.png,0
2023_10_26_21_02_26.937092 n.png,0
2023_10_26_21_02_26.987891 n.png,0
2023_10_26_21_02_27.037135 n.png,0
2023_10_26_21_02_27.088708 n.png,0
2023_10_26_21_02_27.141174 n.png,0
2023_10_26_21_02_27.189910 n.png,0
2023_10_26_21_02_27.238731 n.png,0
2023_10_26_21_02_27.293272 n.png,0
2023_10_26_21_02_27.344631 n.png,0
2023_10_26_21_02_27.390685 n.png,0
2023_10_26_21_02_27.438112 n.png,0
2023_10_26_21_02_27.485201 n.png,0
2023_10_26_21_02_27.536522 n.png,0
2023_10_26_21_02_27.587393 n.png,0
2023_10_26_21_02_27.637112 n.png,0
2023_10_26_21_02_27.687508 n.png,0
2023_10_26_21_02_27.736565 n.png,0
2023_10_26_21_02_27.785626 n.png,0
2023_10_26_21_02_27.837820 n.png,0
2023_10_26_21_02_27.889796 n.png,0
2023_10_26_21_02_27.936408 n.png,0
2023_10_26_21_02_27.988070 n.png,0
2023_10_26_21_02_28.045600 n.png,0
2023_10_26_21_02_28.095938 n.png,0
2023_10_26_21_02_28.139281 space.png,1
2023_10_26_21_02_28.186420 space.png,1
2023_10_26_21_02_28.237056 n.png,0
2023_10_26_21_02_28.287033 n.png,0
2023_10_26_21_02_28.337415 n.png,0
2023_10_26_21_02_28.387955 n.png,0
2023_10_26_21_02_28.438792 n.png,0
2023_10_26_21_02_28.489331 n.png,0
2023_10_26_21_02_28.538048 n.png,0
2023_10_26_21_02_28.589470 n.png,0
2023_10_26_21_02_28.637810 n.png,0
2023_10_26_21_02_28.687317 n.png,0
2023_10_26_21_02_28.737322 n.png,0
2023_10_26_21_02_28.786428 n.png,0
2023_10_26_21_02_28.836715 n.png,0
2023_10_26_21_02_28.886915 n.png,0
2023_10_26_21_02_28.936906 n.png,0
2023_10_26_21_02_28.986952 n.png,0
2023_10_26_21_02_29.037898 n.png,0
2023_10_26_21_02_29.087603 n.png,0
2023_10_26_21_02_29.137879 n.png,0
2023_10_26_21_02_29.187331 n.png,0
2023_10_26_21_02_29.240541 n.png,0
2023_10_26_21_02_29.288349 n.png,0
2023_10_26_21_02_29.338507 n.png,0
2023_10_26_21_02_29.388574 space.png,1
2023_10_26_21_02_29.439158 space.png,1
2023_10_26_21_02_29.491203 n.png,0
2023_10_26_21_02_29.537080 n.png,0
2023_10_26_21_02_29.586914 n.png,0
2023_10_26_21_02_29.637253 n.png,0
2023_10_26_21_02_29.686839 n.png,0
2023_10_26_21_02_29.736018 n.png,0
2023_10_26_21_02_29.789426 n.png,0
2023_10_26_21_02_29.839873 n.png,0
2023_10_26_21_02_29.887892 n.png,0
2023_10_26_21_02_29.937578 n.png,0
2023_10_26_21_02_29.994636 n.png,0
2023_10_26_21_02_30.041186 n.png,0
2023_10_26_21_02_30.089612 n.png,0
2023_10_26_21_02_30.138829 n.png,0
2023_10_26_21_02_30.187435 n.png,0
2023_10_26_21_02_30.236954 n.png,0
2023_10_26_21_02_30.287937 n.png,0
2023_10_26_21_02_30.337507 n.png,0
2023_10_26_21_02_30.387003 n.png,0
2023_10_26_21_02_30.440125 n.png,0
2023_10_26_21_02_30.486946 n.png,0
2023_10_26_21_02_30.534924 n.png,0
2023_10_26_21_02_30.585827 n.png,0
2023_10_26_21_02_30.639464 n.png,0
2023_10_26_21_02_30.688063 n.png,0
2023_10_26_21_02_30.738901 n.png,0
2023_10_26_21_02_30.797469 n.png,0
2023_10_26_21_02_30.838634 n.png,0
2023_10_26_21_02_30.886222 n.png,0
2023_10_26_21_02_30.936304 n.png,0
2023_10_26_21_02_30.990221 space.png,1
2023_10_26_21_02_31.036918 space.png,1
2023_10_26_21_02_31.087680 space.png,1
2023_10_26_21_02_31.136219 n.png,0
2023_10_26_21_02_31.187277 n.png,0
2023_10_26_21_02_31.239183 n.png,0
2023_10_26_21_02_31.288392 n.png,0
2023_10_26_21_02_31.344115 n.png,0
2023_10_26_21_02_31.391383 n.png,0
2023_10_26_21_02_31.437645 n.png,0
2023_10_26_21_02_31.487236 n.png,0
2023_10_26_21_02_31.538231 n.png,0
2023_10_26_21_02_31.588906 n.png,0
2023_10_26_21_02_31.637116 n.png,0
2023_10_26_21_02_31.687134 n.png,0
2023_10_26_21_02_31.742993 n.png,0
2023_10_26_21_02_31.786691 n.png,0
2023_10_26_21_02_31.837305 n.png,0
2023_10_26_21_02_31.887048 n.png,0
2023_10_26_21_02_31.938060 n.png,0
2023_10_26_21_02_31.990019 n.png,0
2023_10_26_21_02_32.036742 n.png,0
2023_10_26_21_02_32.088182 n.png,0
2023_10_26_21_02_32.138009 n.png,0
2023_10_26_21_02_32.187221 n.png,0
2023_10_26_21_02_32.238920 space.png,1
2023_10_26_21_02_32.286746 space.png,1
2023_10_26_21_02_32.337064 n.png,0
2023_10_26_21_02_32.388501 n.png,0
2023_10_26_21_02_32.438599 n.png,0
2023_10_26_21_02_32.487303 n.png,0
2023_10_26_21_02_32.538450 n.png,0
2023_10_26_21_02_32.585916 n.png,0
2023_10_26_21_02_32.637500 n.png,0
2023_10_26_21_02_32.687650 n.png,0
2023_10_26_21_02_32.739061 n.png,0
2023_10_26_21_02_32.799275 n.png,0
2023_10_26_21_02_32.843677 space.png,1
2023_10_26_21_02_32.888916 space.png,1
2023_10_26_21_02_32.937572 space.png,1
2023_10_26_21_02_32.988343 n.png,0
2023_10_26_21_02_33.037170 n.png,0
2023_10_26_21_02_33.088108 n.png,0
2023_10_26_21_02_33.138113 n.png,0
2023_10_26_21_02_33.186751 n.png,0
2023_10_26_21_02_33.239143 n.png,0
2023_10_26_21_02_33.287309 n.png,0
2023_10_26_21_02_33.336817 n.png,0
2023_10_26_21_02_33.386804 n.png,0
2023_10_26_21_02_33.438988 n.png,0
2023_10_26_21_02_33.493502 n.png,0
2023_10_26_21_02_33.545413 n.png,0
2023_10_26_21_02_33.591056 n.png,0
2023_10_26_21_02_33.638465 n.png,0
2023_10_26_21_02_33.687865 n.png,0
2023_10_26_21_02_33.737491 n.png,0
2023_10_26_21_02_33.789804 n.png,0
2023_10_26_21_02_33.837515 n.png,0
2023_10_26_21_02_33.887603 n.png,0
2023_10_26_21_02_33.942283 n.png,0
2023_10_26_21_02_33.990696 space.png,1
2023_10_26_21_02_34.040296 space.png,1
2023_10_26_21_02_34.092674 space.png,1
2023_10_26_21_02_34.138107 n.png,0
2023_10_26_21_02_34.188315 n.png,0
2023_10_26_21_02_34.237929 n.png,0
2023_10_26_21_02_34.287542 n.png,0
2023_10_26_21_02_34.338070 n.png,0
2023_10_26_21_02_34.387208 n.png,0
2023_10_26_21_02_34.436078 n.png,0
2023_10_26_21_02_34.491783 n.png,0
2023_10_26_21_02_34.542053 n.png,0
2023_10_26_21_02_34.589236 n.png,0
2023_10_26_21_02_34.638132 n.png,0
2023_10_26_21_02_34.688345 n.png,0
2023_10_26_21_02_34.737279 n.png,0
2023_10_26_21_02_34.788784 space.png,1
2023_10_26_21_02_34.838780 space.png,1
2023_10_26_21_02_34.888021 space.png,1
2023_10_26_21_02_34.938164 space.png,1
2023_10_26_21_02_34.986885 space.png,1
2023_10_26_21_02_35.039995 space.png,1
2023_10_26_21_02_35.087524 space.png,1
2023_10_26_21_02_35.135977 space.png,1
2023_10_26_21_02_35.187213 space.png,1
2023_10_26_21_02_35.239259 space.png,1
2023_10_26_21_02_35.288259 space.png,1
2023_10_26_21_02_35.339169 space.png,1
2023_10_26_21_02_35.388407 n.png,0
2023_10_26_21_02_35.440023 n.png,0
2023_10_26_21_02_35.493602 n.png,0
2023_10_26_21_02_35.543323 n.png,0
2023_10_26_21_02_35.591536 n.png,0
2023_10_26_21_02_35.637846 n.png,0
2023_10_26_21_02_35.687027 n.png,0
2023_10_26_21_02_35.737475 n.png,0
2023_10_26_21_02_35.792142 n.png,0
2023_10_26_21_02_35.836657 n.png,0
2023_10_26_21_02_35.887765 n.png,0
2023_10_26_21_02_35.941017 n.png,0
2023_10_26_21_02_35.991146 space.png,1
2023_10_26_21_06_53.273478 n.png,0
2023_10_26_21_06_53.339638 n.png,0
2023_10_26_21_06_53.397769 n.png,0
2023_10_26_21_06_53.446165 n.png,0
2023_10_26_21_06_53.494166 n.png,0
2023_10_26_21_06_53.547821 n.png,0
2023_10_26_21_06_53.596866 n.png,0
2023_10_26_21_06_53.645158 n.png,0
2023_10_26_21_06_53.692351 n.png,0
2023_10_26_21_06_53.747125 n.png,0
2023_10_26_21_06_53.796139 n.png,0
2023_10_26_21_06_53.845498 n.png,0
2023_10_26_21_06_53.892807 n.png,0
2023_10_26_21_06_53.944876 n.png,0
2023_10_26_21_06_53.991401 n.png,0
2023_10_26_21_06_54.043848 n.png,0
2023_10_26_21_06_54.094251 n.png,0
2023_10_26_21_06_54.140951 n.png,0
2023_10_26_21_06_54.197931 n.png,0
2023_10_26_21_06_54.243095 n.png,0
2023_10_26_21_06_54.292879 n.png,0
2023_10_26_21_06_54.351413 n.png,0
2023_10_26_21_06_54.396063 n.png,0
2023_10_26_21_06_54.442641 n.png,0
2023_10_26_21_06_54.492833 n.png,0
2023_10_26_21_06_54.544623 n.png,0
2023_10_26_21_06_54.595419 n.png,0
2023_10_26_21_06_54.645849 n.png,0
2023_10_26_21_06_54.695501 n.png,0
2023_10_26_21_06_54.745805 n.png,0
2023_10_26_21_06_54.799818 n.png,0
2023_10_26_21_06_54.851239 n.png,0
2023_10_26_21_06_54.903344 n.png,0
2023_10_26_21_06_54.967346 n.png,0
2023_10_26_21_06_55.016739 n.png,0
2023_10_26_21_06_55.062382 n.png,0
2023_10_26_21_06_55.115971 n.png,0
2023_10_26_21_06_55.163070 n.png,0
2023_10_26_21_06_55.216859 n.png,0
2023_10_26_21_06_55.266196 n.png,0
2023_10_26_21_06_55.321546 n.png,0
2023_10_26_21_06_55.375459 n.png,0
2023_10_26_21_06_55.431050 n.png,0
2023_10_26_21_06_55.478636 n.png,0
2023_10_26_21_06_55.533091 n.png,0
2023_10_26_21_06_55.579633 n.png,0
2023_10_26_21_06_55.627752 n.png,0
2023_10_26_21_06_55.676953 n.png,0
2023_10_26_21_06_55.729110 n.png,0
2023_10_26_21_06_55.775670 n.png,0
2023_10_26_21_06_55.826268 n.png,0
2023_10_26_21_06_55.875988 n.png,0
2023_10_26_21_06_55.926394 n.png,0
2023_10_26_21_06_55.988695 n.png,0
2023_10_26_21_06_56.052372 n.png,0
2023_10_26_21_06_56.100612 n.png,0
2023_10_26_21_06_56.148674 n.png,0
2023_10_26_21_06_56.195095 n.png,0
2023_10_26_21_06_56.245454 n.png,0
2023_10_26_21_06_56.298052 n.png,0
2023_10_26_21_06_56.347720 n.png,0
2023_10_26_21_06_56.396736 n.png,0
2023_10_26_21_06_56.450441 n.png,0
2023_10_26_21_06_56.498112 n.png,0
2023_10_26_21_06_56.544346 n.png,0
2023_10_26_21_06_56.604894 n.png,0
2023_10_26_21_06_56.642941 n.png,0
2023_10_26_21_06_56.692352 n.png,0
2023_10_26_21_06_56.743454 n.png,0
2023_10_26_21_06_56.793811 n.png,0
2023_10_26_21_06_56.848077 n.png,0
2023_10_26_21_06_56.892203 n.png,0
2023_10_26_21_06_56.941681 n.png,0
2023_10_26_21_06_56.995428 n.png,0
2023_10_26_21_06_57.043685 n.png,0
2023_10_26_21_06_57.103394 n.png,0
2023_10_26_21_06_57.149044 n.png,0
2023_10_26_21_06_57.195880 n.png,0
2023_10_26_21_06_57.243697 n.png,0
2023_10_26_21_06_57.295269 n.png,0
2023_10_26_21_06_57.344468 n.png,0
2023_10_26_21_06_57.395768 n.png,0
2023_10_26_21_06_57.444744 n.png,0
2023_10_26_21_06_57.498627 space.png,1
2023_10_26_21_06_57.552931 space.png,1
2023_10_26_21_06_57.601776 n.png,0
2023_10_26_21_06_57.651633 n.png,0
2023_10_26_21_06_57.699652 n.png,0
2023_10_26_21_06_57.749757 n.png,0
2023_10_26_21_06_57.795230 n.png,0
2023_10_26_21_06_57.842243 n.png,0
2023_10_26_21_06_57.898510 n.png,0
2023_10_26_21_06_57.953005 n.png,0
2023_10_26_21_06_57.996322 n.png,0
2023_10_26_21_06_58.047253 n.png,0
2023_10_26_21_06_58.096472 n.png,0
2023_10_26_21_06_58.141217 n.png,0
2023_10_26_21_06_58.192444 n.png,0
2023_10_26_21_06_58.253339 n.png,0
2023_10_26_21_06_58.297876 n.png,0
2023_10_26_21_06_58.342986 n.png,0
2023_10_26_21_06_58.392053 n.png,0
2023_10_26_21_06_58.444773 n.png,0
2023_10_26_21_06_58.492676 n.png,0
2023_10_26_21_06_58.542760 n.png,0
2023_10_26_21_06_58.594076 n.png,0
2023_10_26_21_06_58.642512 n.png,0
2023_10_26_21_06_58.696775 n.png,0
2023_10_26_21_06_58.752321 n.png,0
2023_10_26_21_06_58.807376 n.png,0
2023_10_26_21_06_58.864325 space.png,1
2023_10_26_21_06_58.911182 space.png,1
2023_10_26_21_06_58.960762 space.png,1
2023_10_26_21_06_59.012172 n.png,0
2023_10_26_21_06_59.065106 n.png,0
2023_10_26_21_06_59.115293 n.png,0
2023_10_26_21_06_59.161772 n.png,0
2023_10_26_21_06_59.214729 n.png,0
2023_10_26_21_06_59.261346 n.png,0
2023_10_26_21_06_59.310475 n.png,0
2023_10_26_21_06_59.361704 n.png,0
2023_10_26_21_06_59.410283 n.png,0
2023_10_26_21_06_59.464855 n.png,0
2023_10_26_21_06_59.513324 n.png,0
2023_10_26_21_06_59.560831 n.png,0
2023_10_26_21_06_59.612078 n.png,0
2023_10_26_21_06_59.663448 n.png,0
2023_10_26_21_06_59.710333 n.png,0
2023_10_26_21_06_59.761001 n.png,0
2023_10_26_21_06_59.810694 n.png,0
2023_10_26_21_06_59.871944 space.png,1
2023_10_26_21_06_59.927846 space.png,1
2023_10_26_21_06_59.977105 n.png,0
2023_10_26_21_07_00.029155 n.png,0
2023_10_26_21_07_00.076158 n.png,0
2023_10_26_21_07_00.126433 n.png,0
2023_10_26_21_07_00.183999 n.png,0
2023_10_26_21_07_00.236164 n.png,0
2023_10_26_21_07_00.303119 n.png,0
2023_10_26_21_07_00.350416 n.png,0
2023_10_26_21_07_00.405012 n.png,0
2023_10_26_21_07_00.468745 n.png,0
2023_10_26_21_07_00.517783 n.png,0
2023_10_26_21_07_00.560323 space.png,1
2023_10_26_21_07_00.608852 space.png,1
2023_10_26_21_07_00.666923 n.png,0
2023_10_26_21_07_00.717481 n.png,0
2023_10_26_21_07_00.767589 n.png,0
2023_10_26_21_07_00.812118 n.png,0
2023_10_26_21_07_00.868196 n.png,0
2023_10_26_21_07_00.917682 n.png,0
2023_10_26_21_07_00.966333 n.png,0
2023_10_26_21_07_01.013942 n.png,0
2023_10_26_21_07_01.064005 n.png,0
2023_10_26_21_07_01.111731 n.png,0
2023_10_26_21_07_01.161607 n.png,0
2023_10_26_21_07_01.210812 n.png,0
2023_10_26_21_07_01.259041 n.png,0
2023_10_26_21_07_01.308177 n.png,0
2023_10_26_21_07_01.363477 n.png,0
2023_10_26_21_07_01.414508 n.png,0
2023_10_26_21_07_01.460241 space.png,1
2023_10_26_21_07_01.517348 space.png,1
2023_10_26_21_07_01.569246 space.png,1
2023_10_26_21_07_01.615525 n.png,0
2023_10_26_21_07_01.660137 n.png,0
2023_10_26_21_07_01.713037 n.png,0
2023_10_26_21_07_01.760483 n.png,0
2023_10_26_21_07_01.809017 n.png,0
2023_10_26_21_07_01.871775 n.png,0
2023_10_26_21_07_01.931036 n.png,0
2023_10_26_21_07_01.978560 n.png,0
2023_10_26_21_07_02.030681 n.png,0
2023_10_26_21_07_02.079065 n.png,0
2023_10_26_21_07_02.136825 n.png,0
2023_10_26_21_07_02.176680 n.png,0
2023_10_26_21_07_02.227968 n.png,0
2023_10_26_21_07_02.278640 n.png,0
2023_10_26_21_07_02.332633 n.png,0
2023_10_26_21_07_02.381402 n.png,0
2023_10_26_21_07_02.429162 n.png,0
2023_10_26_21_07_02.480851 n.png,0
2023_10_26_21_07_02.527447 n.png,0
2023_10_26_21_07_02.584420 n.png,0
2023_10_26_21_07_02.631103 n.png,0
2023_10_26_21_07_02.678547 n.png,0
2023_10_26_21_07_02.727858 n.png,0
2023_10_26_21_07_02.775993 n.png,0
2023_10_26_21_07_02.826475 n.png,0
2023_10_26_21_07_02.875880 n.png,0
2023_10_26_21_07_02.931797 n.png,0
2023_10_26_21_07_02.978923 n.png,0
2023_10_26_21_07_03.040706 n.png,0
2023_10_26_21_07_03.102196 space.png,1
2023_10_26_21_07_03.146566 space.png,1
2023_10_26_21_07_03.197128 n.png,0
2023_10_26_21_07_03.244076 n.png,0
2023_10_26_21_07_03.292304 n.png,0
2023_10_26_21_07_03.347025 n.png,0
2023_10_26_21_07_03.395122 n.png,0
2023_10_26_21_07_03.445731 n.png,0
2023_10_26_21_07_03.498264 n.png,0
2023_10_26_21_07_03.546013 n.png,0
2023_10_26_21_07_03.593305 n.png,0
2023_10_26_21_07_03.643111 n.png,0
2023_10_26_21_07_03.697571 n.png,0
2023_10_26_21_07_03.750101 n.png,0
2023_10_26_21_07_03.798125 n.png,0
2023_10_26_21_07_03.842884 n.png,0
2023_10_26_21_07_03.896109 space.png,1
2023_10_26_21_07_03.943588 space.png,1
2023_10_26_21_07_03.992813 space.png,1
2023_10_26_21_07_04.046420 n.png,0
2023_10_26_21_07_04.092964 n.png,0
2023_10_26_21_07_04.144241 n.png,0
2023_10_26_21_07_04.194171 n.png,0
2023_10_26_21_07_04.246219 n.png,0
2023_10_26_21_07_04.300752 n.png,0
2023_10_26_21_07_04.348084 n.png,0
2023_10_26_21_07_04.400031 n.png,0
2023_10_26_21_07_04.450444 n.png,0
2023_10_26_21_07_04.498997 n.png,0
2023_10_26_21_07_04.550013 n.png,0
2023_10_26_21_07_04.597772 n.png,0
2023_10_26_21_07_04.646364 n.png,0
2023_10_26_21_07_04.693867 n.png,0
2023_10_26_21_07_04.744363 n.png,0
2023_10_26_21_07_04.796040 space.png,1
2023_10_26_21_07_04.844728 space.png,1
2023_10_26_21_07_04.894434 n.png,0
2023_10_26_21_07_04.948981 n.png,0
2023_10_26_21_07_04.994572 n.png,0
2023_10_26_21_07_05.042972 n.png,0
2023_10_26_21_07_05.093875 n.png,0
2023_10_26_21_07_05.143945 n.png,0
2023_10_26_21_07_05.195143 n.png,0
2023_10_26_21_07_05.246612 n.png,0
2023_10_26_21_07_05.293699 n.png,0
2023_10_26_21_07_05.354188 n.png,0
2023_10_26_21_07_05.409804 n.png,0
2023_10_26_21_07_05.460456 n.png,0
2023_10_26_21_07_05.514204 n.png,0
2023_10_26_21_07_05.560788 space.png,1
2023_10_26_21_07_05.614854 n.png,0
2023_10_26_21_07_05.667936 n.png,0
2023_10_26_21_07_05.717490 n.png,0
2023_10_26_21_07_05.772275 n.png,0
2023_10_26_21_07_05.839040 n.png,0
2023_10_26_21_07_05.890748 n.png,0
2023_10_26_21_07_05.953845 n.png,0
2023_10_26_21_07_05.997472 n.png,0
2023_10_26_21_07_06.042652 n.png,0
2023_10_26_21_07_06.095217 n.png,0
2023_10_26_21_07_06.147325 n.png,0
